id,text,playCount,shareCount,commentCount,authorMeta_name,authorMeta_nickName,authorMeta_verified,musicMeta_musicName,musicMeta_musicAuthor,musicMeta_musicOriginal,videoMeta_duration
6881502944353717506,thank you so much for everything i love you all so much💛,232200,57,588,mckinley.braun,:),False,Originalton,:),True,29
6907253227490725122,mijn jeugd in een notendop @the.g.moore #tiktoknl #nederlands #agv,245100,934,535,tessscholten,Tess Scholten,False,origineel geluid,Tess Scholten,True,33
6893253061305732357,#fyp #fitness #crossfit #weightlifting  #girlswholift #eddygee #wheymen #MotivationMonday #gymhumor,124400,1245,236,eddygee,Edgar Ramirez,False,Worship Instrumental - Instrumental,Adrian Jonathan,False,16
6900492821862599938,Wie herinnert zich dit nummer nog ? #jumpstyle #2007 #voorjou #jumpen #xyzbca #vooru #vroeger #foryou #jeugdsentiment #fypシ #fyp #jeckyllandhyde #fy #,352200,2421,977,bramovic0183,bramhuisman12,False,origineel geluid,bramhuisman12,True,22
6906880148352552193,Who still remembers that Lando Norris called F1 drivers during his stream for some tips 😂👀 #landonorris #f1 #formula1 #formulaone #georgerussell,52100,139,14,gpblog.com,GPblog.com,False,origineel geluid,GPblog.com,True,59
6893028172024139009,,81700,56,48,shahrukh86786,Chota King,False,original sound,Chota King,True,14
6884266018936573189,This is a true story😂😭 Ninja Punch City #fyp #foryoupage #fypシ #militaryhumor #marines #navy #army,83500,98,181,mollsballscarl,Molly Carlson,False,Watch out stepsis...,luca,True,11
6876645435625262338,Thank you for 40K! 🥳 | #canada #foryoupage #fyp #foryou #4u #viral #transition #transitions #transitioner #lipsync #trend #trending,26200,13,75,oliviagracehenry,Olivia Henry,False,Ball So Hard,Billy Marchiafava,False,15
6876603307708665093,Please blow this up so that my dad doesn’t make me delete it hahah #foryoupage #fyp #foryou #cheatonmeidareyou  #greenscreenvideo #VibeWithUs,58000,35,250,susi.vidal,Susi,False,original sound,_jennaleman,True,29
6880750408302693637,Grip Strength Movements #fyp #grip #bodybuilding #FallAesthetic #DoggyAnthem #StrapBack #razrfit #fitness #gym,70600,19,34,shotgod68,Darien Moore,False,Work Out (Talkbox),Adam Tahere,False,8
6882436135214238981,💙 #fyp #foryou #foryoupage #FootlongShuffle #GhostMode,72100,213,513,bundaddy,bundaddy,False,original sound,bundaddy,True,44
6882769301615496450,I can’t not sing the guitar solos...,4100000,2853,4522,kallmekris,Kris HC,True,original sound,Kris HC,True,27
6886265289206435074,#foryou #bhuran__tv #standwithkashmir #foryoupage #fyp,4620,0,7,khanzada3160,Umair khan,False,original sound,Umair khan,True,15
6886060490687106306,video khrb ogae 😂😂#newtrend #foryou #foryoupage,1853,69,12,mr.sajidkhan14,Beauti PathaN,False,الصوت الأصلي,عادل محمد,True,14
6907997809094495494,this thought lives in my head #armday #triceps #fittok,68200,212,92,logyfoote,Logan Foote,False,Whoopty,CJ,False,18
6880741941860928773,Nailed it 😤😤,161100,81,319,_itsnate,Nathan Freihofer,True,original sound,Nathan Freihofer,True,14
6904778229526039813,brought em back ‼️💈#fyp #foryou  #xyzbca #barber #transition,83500,58,183,rockybrim,user3431291243376,False,HOLIDAY,Lil Nas X,False,14
6905010590108978437,Eu amo tudo isso ♥️ #horadearrasar #cordecabelo #fyp #cabelo,40200,17,93,zereslim,Zeres Lima,False,som original,BEA LOPES,True,13
6884340073693859074,"This guy pushes your smoke, what do you do now? 👀👀 #csgo #counterstrike #smoke #meme #greenscreen #wwe",60400,110,43,thescoreesports,theScore esports,True,original sound,theScore esports,True,13
6882547868792524034,💩Poopy pull💩#foryou #fyp #foryoupage #fitness #gymshark #bodybuilder #powerlifting #exercise #workout #deadlift,28100,1,12,evan_holmes_,Evan Holmes,False,The Business,Tiësto,False,5
6880671806965959938,,192700,1146,1238,monomezurashi,Mono,False,original sound,Mono,True,59
6883082488101555462,What can you press? #bigbendstrong #fittok,61500,28,168,bigbendstrength,Bigbendstrength,False,original sound,Bigbendstrength,True,15
6880865616215952641,Fight song 💪🏼 dc: @britini_dangelo,143000,220,64,lindeverbakel,Linde,False,Fight Song (fast),Rachel Platten,False,15
6899861794760690945,12 KM RUN ❤️ ARE YOU READY? IG: thefashionjogger #running #workout #fyp,113400,87,255,thefashionjogger,Lisa Migliorini,False,Remember the Name (feat. Styles of Beyond),Fort Minor,False,9
6878531534303857922,#izabella #izabellavoldigoad #themisfitofdemonkingacademy #misfitofdemonacademy #anosvoldigoad,11300,1,12,valeriecosplays,Valerie Maxime,False,KYN,ςera➹(セラ),True,12
6907614572048305409,#skittles sorted by color 😝! #allweneedisglam,394000,107,462,mibouma,Mike Bouma,False,Among Us,iamjuampi,False,14
6903940573091187973,#stitch with @midwestswingin #ThinkingAbout #UpTheBeat #fyp #fypシ #foryoupage,79500,504,276,madduxplatt_t,Maddux Tucker😈,False,original sound,Maddux Tucker😈,True,15
6905849998680820993,The Clifton Mill 🍷 @oogsydney,102100,725,242,riovacci,Riovacci,False,original sound,Riovacci,True,16
6881237651702254850,Wanneer klanten producten niet op dezelfde plek terugzetten.. #deensupermarkten #fy #fyp,41200,33,10,deensupermarkten,Deen Supermarkten,False,who in the h3ll put the muffins in the freeza,magda turowska,True,8
6891048135716506886,The most important move to learn if you want to start shuffling! #shuffletutorial #cuttinshapes #dancechallenge #dance #shuffle #shufflemusic #fyp,152600,860,94,zundervan,Dima,False,原聲,Mj.无名氏,True,20
6887527163617201410,outfits of the week... basically baggy pants and a top 🤍 which one was your favorite?? #outfits #mondaytuesday,1000000,535,739,everyprofilenameistaken,elo,False,check out YEAH DONT CARE on spotify iTunes etc,HeyLoserFace,True,20
6888322901305478401,Sorry neighbours❤️ #fy #fyp #michaeljackson #michael #jackson #foryou #foryoupage #vj #voorjou #vjp #voorjoupagina #music #dance #crazy,44400,130,118,jellemorcuss,Jelle Morcus,False,suono originale,Andrea Borromeo,True,6
6878665609870052610,Vandaag stond ik in het AD Rotterdams Dagblad en online 🥰 was erg leuk om te doen! #fy #fyp #foryou #foryoupage #buschauffeuse #hoekschewaard #bus 😎,58900,24,50,lizette.dg,BuschauffeuseLizette,False,Play Date,Melanie Martinez,False,14
6882038951134137601,Sorry hoor.. 😂 #alexklein #foryou #foryoupage #fyp,496800,168,503,alexklein_,Alex Klein,True,Kan je nou eens stoppen met die Peep TikToks,TikTok 🏠 The Creator Mansion,True,9
6901322841849974017,You want this...try this 💪🏾 #wantthischallenge #fyp #foryou #fitness,6700000,34400,2976,you1stlondon,you1stlondon,True,son original,npheavenxliny,True,36
6885779594901867777,tag een luilak😴😴😴  #fyp #fy #lui #lieverluidanmoe,147600,280,98,josephinekeunex,josephinekeunex,False,origineel geluid,Hom Tilfiger,True,6
6893823598432226561,Ready for winter?🤙 @23nils23 #snowboarding #skitok #fyp,183300,452,155,dopesnowco,Dopesnow,False,Music trap,🙈,True,10
6878282456382835973,#duet with @moomie.pie #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,89600,14,36,timmytimmadome,Tim Thebodeau,False,Whole Lotta Choppas,Sada Baby,False,12
6908336148037274881,This took me a month,598200,127,338,jadeanna_,Jade Anna,False,original sound,Josh<3,True,16
6902512873109605634,"Allebei lekker geshopt bij de Hunkemöller, dit was het eindresultaat #gifts #hunkemöller",212700,74,35,doortjevdelzen,doortjevdelzen,False,origineel geluid,doortjevdelzen,True,6
6902048025334615297,Find this fiesta at Mama Kelly in Amsterdam✨🌮🌯 seriously though: Tacos or Burritos?🤔 #foodie #foodlover  #tacos #mexicanfood #amsterdamlocal #nl,76400,1283,287,hotspotdoctor,hotspotdoctor,False,Papi Chulo,Octavian & Skepta,False,15
6904384164641000705,Dat laatste pakt me 😂😂,69700,291,107,sportpoeder,Sportpoeder,False,origineel geluid,Sportpoeder,True,28
6904726306047446274,♥️Who’s your favourite Hazbin character and why? Take a wild guess at mine XD #alastorcosplay #hazbinhotelcosplay #shouldvepickedmercy #transition,42300,74,252,8bitrainbow,✨★❄️⭐️sʜᴇʟʟᴇ⭐️❄️★✨,False,OMG COOL COSPLAYS GUYS,么 K O N O D I O D A 么,True,9
6900478499933408513,Factory days #redbull #redbullracing #f1 #formula1 #fy #fyp #foryou #foryoupage #viral #tiktok #xyzbca,292500,1103,78,f1_flat_out,F1 Vids 🏎 🏆 🍾,False,origineel geluid,F1 Vids 🏎 🏆 🍾,True,41
6897200586106752258,Tag je 2e@ en 4e@ en zeg niks🙅🏻‍♂️😳insta:Sarkissakoo🔥#amongus #amongusfamily #game #dutch #tiktok #nederland #dutch #nederlands #voorjou #viraal,161200,1059,827,iamsarkis,Sarkis Sako,False,origineel geluid,Sarkis Sako,True,18
6904650067999821057,Thai Airways A380 plays Jingle Bells.  We wish you a wonderful christmas time. #jinglebells #a380 #thaiairways  #miniaturwunderland #christmasmusic,7900000,51500,4100,miniaturwunderland,Miniatur Wunderland,False,Originalton,Miniatur Wunderland,True,21
6904978624085069057,Carlos was so confused😂 #formula1 #carlossainz #landonorris,154200,1809,139,formula1.fan,formula1.fan,False,origineel geluid,formula1.fan,True,33
6889624721005006085,"This is everywhere and idk who started it so idk what creds to give, but this, this makes me happy #WellDone #fyp",86500,6,34,madison_lippy,Madison Lippy,False,Follow Kologuy,Kologuy,True,12
6898642858484567297,Lewis was not amused by Max back then 🤭 #hamilton #verstappen #bahraingp #f1 #formula1 #racing #ziggosport,251500,166,106,ziggosport,ziggosport,True,origineel geluid,ziggosport,True,11
6886843424310414594,Reply to @harryseddon69 Help pls 🙏🙏 #foryou #fyp #gym #workout #deadlift #💪 #viral,20200,97,192,kieranwyndavies,Kieran 🏋🏻‍♂️🏋🏻‍♂️,False,original sound,Kieran 🏋🏻‍♂️🏋🏻‍♂️,True,12
6892440916234210566,Reply to @erickg93 self love comes first #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,61700,22,118,timmytimmadome,Tim Thebodeau,False,original sound,Tim Thebodeau,True,57
6901458108372077826,🤦‍♀️ #horse #ohno #royalwinterfair #horseshow #equitation #fyp #disqualified,58500,65,165,skittlestheyorkie,Skittles the Yorkie,False,Oh No,Kreepa,False,13
6899001802130197761,its a lifestyle. Who can relate? #morning #working #riseandshine #lifestyle #dailyroutine,31300,25,68,blake_ouellette,Blake Ouellette,False,original sound,Rachel Ponte,True,6
6897397404421688578,#animeedit #anime #аниме #edit #recommendations #luffy #ванпис #onepiece #bellaforteens,6903,8,29,_do_nya_,DONYA,False,оригинальный звук,DONYA,True,47
6906797341341224193,#ميرنا🐎 #اللهم_صلي_على_نبينا_محمد #صلو_عليه_شفيع_الامة #deepthoughts #transition #horse #عاشق_الخيل❤️,52800,265,30,hamzasamearfoqaha,#merna♥️🐎,False,الصوت الأصلي,محمد القاضي (علي القاضي),True,17
6904037272048389378,#parati #foryou #dakaretaiotoko #videoedit #yaoiedit #bl #animeedit #fujoshi #fudanshi,222000,1446,2702,sicrosub,Sicrosub,False,sonido original,Sicrosub,True,12
6904096377152785665,Like and follow for part two | Discord link in bio #greenscreenvideo #ThinkingAbout #anime #fyp #animeedit,611100,837,2937,plantain._man,Mr. Plantain,False,Overwhelmed remix by Itsluxcity Christian Gates,Chri$tian Gate$,True,19
6887946160837790982,🤡 #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,54500,59,231,timmytimmadome,Tim Thebodeau,False,original sound,Tim Thebodeau,True,39
6905060523184901381,#stitch with @kylekilpatrickfit #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,52600,5,91,timmytimmadome,Tim Thebodeau,False,HOLIDAY,Lil Nas X,False,21
6881353341465611525,Reply to @jack_weight #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,81300,14,130,timmytimmadome,Tim Thebodeau,False,original sound,Tim Thebodeau,True,57
6875436892226178305,theres no where near enough appreciation for this man #Haikyuu #ennoshita #animes #animee #animeedit #cool #fyp #foryou #4u #animeboy #haikyuuedit,155500,245,204,buutterrr,anna,False,Akatsuki theme,Akatsuki,True,33
6899867641570135302,Back day tips!,71000,27,36,hayhayworkout,Hayden Sawyer,False,Oh No,Kreepa,False,15
6902096916776209665,#hirugashi#sad#anime#animeedit#animes#viral#tendencia#fyp#parati#protec#love#amor#otaku,230700,103,250,maxzg7,Juan Gomez,False,sonido original,nagiasu,True,42
6889414816922930433,#siguiendo#follow#viral#fyp#parati#anime#otaku#fyp#animeedit#loli #kawaii,188400,340,356,maxzg7,Juan Gomez,False,sonido original,Juan Gomez,True,26
6880501583231061249,Bhut Mehnat lagi hai eb to viral kardo tiktok walO #vivoy51style #foryou #100k #foryoupage #viral_video #keepsupporting #1millionaudition,977,0,5,zohaib_ali05,⚡𝙕𝙤𝙝𝙖𝙞𝙗 𝘼𝙡𝙞 ⚡,False,original sound,A.K,True,15
6907309069904776454,Reply to @willelrod2 it gets better. #warrantofficer #DejaTuHuella #miltok #chieftok #fyp #foryoupage #HaventSeen #PlantTikTok #MakeItMagical,74000,43,436,onexpunchxdad,Josh Green,False,Nocturnal Jam,"Sarah, the Illstrumentalist",False,17
6893846505656995073,Bathroom cleaning part 4. After EVERY hairwash-time it’s gets so dirty and slimey😩 #foryou #fyp #clean #cleaning #tiktokcleaning #bathroomcleaning,436400,82,49,rebeka0730,Rebeka Végvári,False,origineel geluid,Rebeka Végvári,True,15
6877789463221947650,#paint #easydraw #childrendrawing,634300,4447,26,wpsj2,wpsj,False,ANYMORE,John Wolf,False,13
6893481053441281282,it took too long⏰  #horse #equestrians #twins #fyp #foryoupage #makeusfamousthx,47700,7,19,bhousetiktokers,Tiktokers of bhouse✌️😘,False,Potential Breakup Song,Aly & AJ,False,10
6886450016785894658,#scaniav8  #theklokoprock #mikeymike #nieuwerondenieuwekansen  #Oldskool,285700,1926,195,mikevanmil,Mike van Mil,False,Pilfingerdansen - Remix,Sigurd Barrett,False,12
6876369534018669825,oops... #fyp #foryou,46800,88,232,sem.houmes,sem houmes,False,NIGEL SEAN FRIEDEPIEPOL,Nigel Sean,True,20
6904271117783928065,Who say my Pokémon boxers at the end?! 😂😂😂 #parkour #fail #ohno #spiderman #cosplay #ohnono,32800,5,76,the.nick.pro,Nick Pro,False,Oh No,Kreepa,False,9
6900256765527477506,Wat een top nummer 🥳🥲😂 #francisxvk #foryou #geefjeover #geefjehelemaal #pink,34300,28,60,francisxvk,Francis van kampen,False,Laat je gaan,Gio Swikker,False,10
6899736406495677697,blijf vechten voor onze vrijheid! #vuurwerkverbod #mondkapjesplicht #langefrans #paulelstak @tisjeboyjay,44600,61,297,baasirr93,Iris Kom-prins,False,origineel geluid,John Berkhout,True,15
6904736629454359813,"#stitch with @annaxsitar yes, im napping in my car. #military #miltok #army #navy #marines #airforce #fyp #foryoupage #UpTheBeat",62400,66,702,alexjfish27,Alexandra,False,original sound,Alexandra,True,13
6905378500392324354,"ya girl is negative, no worries 💚💚💚 ic: @emmakeuven #fyp #keigoed",348600,68,142,everyprofilenameistaken,elo,False,origineel geluid,The voice of Holland,True,10
6889818292337249538,#fyp #voorjou #rechtenstudent #student #voorjoupagina,47300,159,96,daniquekrommenhoe,Danique Krommenhoek,False,Mariners Apartment Complex,Lana Del Rey,False,19
6883508337380478209,Red moment,30300,7,43,reneeelward,Renee Elward,False,Bäd gúy ręmįx,Avery,True,7
6889521293306236161,#fyp #jenga #fy #cheating #vals #spelen #friends #lol #frontpage #game #jengablocks #jengagame,129900,320,50,moskoman,Bram v/d Meerendonk,False,origineel geluid,Bram v/d Meerendonk,True,12
6892449418851716354,#train #cabride,44600,6,26,debuffel,De Buffel,False,Words - Original 1982,F.R. David,False,13
6896543335259933958,gotta have fun during batting practice #greenscreenvideo #fyp #foryou #viral #trending #memphissoftball #RecordsDay #NBADraft #,337000,283,181,softballkendall5,Kendall Lee,False,It's Tricky,RUN DMC,False,15
6906565635371764993,Mondkapje op en je hoeft de helft maar te doen! 😷 #elknadeelheeftznvoordeel #bespaartip,322100,13,174,claudia1099,Clau Dia,False,origineel geluid,Anita Luimes,True,25
6905462755919269121,@giolatiktok @meesdik #meesdix @tiktokkiedon #dondejong #dutchperformante #challange #giolatooy #knolpower #fy #viral #fyp #foryoupage #foryou #chick,1500000,1219,1444,dutchperformante,chahid,True,Chicken Wing Arab Zaffe by Saif Shawaf X Asaladabk,Saif,True,13
6890631109583867137,#parati #anime #videoedit #foryou #fyp #japon #animeedit #haikyuu  #haikyuuedits  #paratodos #animation,186800,1417,725,sicrosub,Sicrosub,False,sonido original,Sicrosub,True,13
6906224943332068610,vooral bij turkse bruiloften😂 #foryou #ryfc,345200,84,321,rumeysayurtbay,rumii🦋,False,nhạc nền - ☘️Trà Đặng☘️,☘️Trà Đặng☘️,True,10
6890568657986931970,Vies eigenlijk #fyp #voorjoupagina #dutch #vjp #viraal #dutchtiktok #voorjou,246900,769,295,manlikejibss,Manlikejibss,False,ICE (feat. MORGENSHTERN),Morgenshtern,False,15
6908298047470472450,I think he’ll win until he retires. #gym #fyp #mrolympia #parati,153100,800,297,tudo.fit,David de Tudó,False,original sound,erens bf,True,14
6892735023372389634,Comedia jajaja#comedia #fyp #sigueme #parati #comedia #destacame #comedia,49000,2,7,patataslays2,Lays💛,False,Oh No,Kreepa,False,15
6891327911140314370,"Vorige gerapporteerd, diegene mag zn teen stoten #foryou #fitness #training #chestday #workout #muscles #gains #joelbeukers #techno #c4 #jack3d #fyp",80500,829,206,roykevdh,Roy van der Heiden,False,origineel geluid,Roy van der Heiden,True,59
6878404258367163654,I can see your 😇,1100000,1284,934,kellanandkevin,Kellan and Kevin,False,original sound,Kellan and Kevin,True,23
6899499316600147201,Waarheid... #fy #foryou #voorjou #funny #netherlands #viraal,190100,2232,841,emin.skenderovic,Emin.Skenderovic,False,origineel geluid,Emin.Skenderovic,True,58
6906112097554271490,Lil Kleine lacht Nederland uit vanwege lockdown #fy #foryou #foryoupage #fyp #vj #voorjou,35400,70,74,jackabaasnl,Jack.,False,origineel geluid,Jack.,True,7
6903990740993477894,Finals are over and the only thing I wanna do is make tik toks but I lack the dancing/rhythm part :( #sad #UpTheBeat,113300,117,91,pounda11,APOUND,False,Fuck It Up,Ocho Drippin,False,10
6891017445188848898,Quem ai recicla? #horadearrasar #tiktok #foryoupage #fypgakni #fyp #youhaveto #teletransporte #tiktokindonesia #fypシ #foryou #funny #fy,37500,23,78,biismarcksantos,Bismarck Santos,False,som original,Laura Gabrielly,True,13
6907570846215294210,#Duett mit @carl_edit2 #animeedit #animeboy #weebtiktok #animeart #fürdichpage,71600,220,181,7deadlysinsweeb,7 Deadly Sins Weeb ( ͡° ͜ʖ ͡°),False,original sound - carl_edit,SMILE 😄😁,True,8
6896759523105672449,Reply to @babyboy90kids Sid sriram voice 🙏🏻❤️🍌#duet #funny #joke #tiktok #trending #royofficial #tiktoktamil #tiktoktamil,28600,2,55,royofficial_7,elroykamalraj,False,original sound - elroykamalraj,elroykamalraj,True,15
6882348124120108289,පවුලේ උන් එක්ක දවසක්,12300,1,5,yohankawidu6257,Yohan Kawidu,False,original sound,I N D E E R A,True,18
6907659902789897474,How fast can you get your stirrup 👀 #equestrian #horsegirl #horseriding #horse #dressage #equine #stallion,236000,115,490,erinwilliams_1,Erin Williams,False,original sound,Erin Williams,True,6
6895042572994104581,New YouTube video is now live! Link in my bio!📲 #xyzbca #fyp #fory #workout #gymbro #training,125200,226,175,cav_z_fitness,Xander Cavanagh,False,original sound,user2051794936381,True,11
6887391026848320774,"Early to bed, early to rise #aginggracefully #singlelife #fyp #transition #bedtime #parati #paravoce #tiktok2020 #saturdaynight #TikTokFood",88800,115,334,tiagovargasrj,Tiago Vargas,False,オリジナル楽曲 - 🐷きょっちゃん🐽,きょっちゃん,True,7
6879844969687878914,"Ofc there's much more, but these are the basics - when done right will get you results 👌 #fitness #diet #training",56700,19,31,marqsheino,Markus Heinonen,False,Away From You,Sickddellz & Exilium,False,13
6901592880129805570,whoops it was too fizzy 😄,311800,4285,1191,rayray02020,❤RayRay❤,False,suono originale,Andrea Parascandolo,True,8
6885582410579184897,🤣🤣මම ලියන එක නැවැත්තුවා🤣🤣,43500,47,28,___h_a_r_s_h_a___,⚜️❤️⚜️Ha{ර්}sha⚜️❤️⚜️,False,original sound,⚜️❤️⚜️Ha{ර්}sha⚜️❤️⚜️,True,10
6895089837150440710,"2nd in NOVICE, 3rd in OPEN! I love you. #fyp #bodybuilding #fitness #motivation",95000,25,520,westonsgarland,Weston Garland,False,original sound,Weston Garland,True,49
6878834531911224577,Hope this changes your life #fyp #foryou #foryoupage #fitness #gymshark #bodybuilder #nutrition #diet,30100,26,37,evan_holmes_,Evan Holmes,False,original sound,Evan Holmes,True,41
6906640842543418630,#stitch with @barbarianbody - this must be amateur hour. #noexcuses #alpha #legs #squat #deadlift,33700,3,16,benjamin_robert_graham,Benjamin_Graham,False,original sound,Benjamin_Graham,True,15
6895072166828576001,#horadearrasar,47700,20,52,augusto.lopes,Augusto Oliveira,False,som original,Leonardo Moraes,True,13
6886981950180003073,Shoulder tip #fitnesstips #trainingtips #strong #shoulders,69900,130,62,matthamptonpt,Matt Hampton,False,original sound,Matt Hampton,True,15
6898523009406045445,Reply to @adamcalhoun1 This has been fun 😁,64400,101,569,chris_wells_,Chris Wells,False,original sound,Chris Wells,True,34
6877178763474423041,Os PIORES signos para namorar! Qual é o seu? #foryou #foryoupage #lgbtq #horadearrasar #signos #signoszodiacales,12100,123,263,alysantana.tk,Alysson Santana,False,Axe bahía Kiara Ventura,kiaraventura,True,15
6880848041792802053,#greenscreensticker #okboomer,78100,337,900,macsmisadventures,Alex Mac,False,original sound,Alex Mac,True,59
6901216725325384961,#БезОстатка #football #rec #krotik26 #recommendations #рек #футбол #рекомендации,12800,1,32,krotik26,Krotik,False,Freed From Desire,Gala,False,23
6893175582482255109,This is ma jam! @backstreetboys @nickcarter @ajmcleanofficial #backstreetboys #largerthanlife #fyp #foryou #foryoupage #MotivationMonday,85900,269,38,otterworldly,OtterWorldly,False,Larger Than Life,Backstreet Boys,False,29
6880410980434660610,How not to do it and how you should do the technique! #martialarts #selfdefence #techniques #yep #nope,50500000,20000,12500,lvl.up.martial.arts,Joost Raaijmaakers,False,Choices (Yup),E-40,False,14
6878259877353966850,sing this one with me! When the party’s over #BillieEilish #fyp #foryou #singingduet #duet #singing #singersoftiktok #singers,145100,162,101,rorymckenna93,Rory McKenna,False,original sound,Rory McKenna,True,58
6907916640386813185,So I broke a piece of my teeth yesterday :) #fyp #fy #chachaslide,55600,8,13,racheljohnie,Rachel John,False,Follow Me,Shamar Midgett,True,13
6892345024227331330,Fijn om het cijfer van een complete stranger te weten✨ #xyzbca #foryou #nederland,165800,270,161,gulianus,Techkech,False,WAT MOET IK DAARMEE,Kikkerjongen 😍,True,9
6886946250336324870,Learn these basic moves to get comfortable with shuffling! #shufflechallenge #shuffletutorial #dance #dancechallenge #cuttinshapes #shuffle #shuffling,100500,480,100,zundervan,Dima,False,原聲,Mj.无名氏,True,19
6885675789090704641,zin innnn￼😐#dienstplicht #2003 #fyp #funny #meiden,170100,1708,740,dewi_dik41,Dewi,False,origineel geluid,mememeiland,True,8
6903898067490163969,So naar @royalistiq Sws! Uitbrengen🔥👀 #fy #fyp #voorjou #zingen #royalistiq,194200,51,2104,jordystormyt,JordyStorm,False,origineel geluid,royalistiq,True,16
6882831253519731970,can anyone relate 👀 #fyp #foryou #foru #fitnesspage #fitness #workout #gym,196100,1396,262,fitsara,Sara Fiorvento,False,original sound,your_fav_von,True,16
6883841665841270017,👰 or 💰 #foryoupage #foryou #couple #funny,3100000,2386,739,kevin.verenice,Verenice & Kevin,False,origineel geluid,Verenice & Kevin,True,25
6902406836176162049,"Hey @netflix you gave us Emily in Paris, here’s a newer idea #europe #america #emilyinparis #americanstory #fyp #newyork #losangeles",23400,49,135,americainperdu,S J,False,origineel geluid,S J,True,57
6907344809195736326,Feeling my body get weaker #strength #cancer #hodgkinslymphoma #chemotherapy #gym,64100,231,465,minamicheal78,Mina Micheal,False,hometown slowed down twenty one pilots,les,True,24
6900916467936529666,Jij en je 2e @ mogen bij ons in het VibeHouse op bezoek komen... ga je?👀,194600,53,6423,glenfontein,Glen Fontein,True,Goosebumps,HVME,False,14
6881040494332366086,Your 2nd & 3rd @ are down!😂🤷🏻‍♀️🙋🏼‍♂️💁🏼‍♀️ @erica_klein @brettmvrk @brettandkristin,558400,1097,2325,kristinfarina,kristin farina,True,3 Sum,Mark Dohner,False,15
6879086409496497410,"Het is Dennis vergeven, maar ik zal dit nooit vergeten 💔",215600,29,73,fortunanius,fortunanius,False,original sound,fortunanius,True,11
6899557108593773829,Reply to @frosty6892 Skål #gotothegym #viking #vikingtiktok #thor #mjolnir #fitfam #gymtime #workout,270600,243,902,papaswolio,Papa Swolio,False,"If I Had a Heart (""Vikings"" Main Title)",Vikings TV Series,False,28
6885654253826870530,When you feel the first powder of the season😍🤤 @christof_schenk #skitok,58400,54,38,dopesnowco,Dopesnow,False,San Andreas (Radio Edit),Groove Delight,False,12
6884400510699343109,Wasn’t expecting that ending... #volleyball #pageant,1400000,1901,973,lillete,Lete,False,original sound,Lete,True,12
6878791400289225985,#voiceeffects,211800,7,37,ishaqqureshi64,M ishaq qureshi,False,original sound,M ishaq qureshi,True,7
6895317957522541825,What is the most embarrassing moment that ever happened to you? @chersmarijkebotts @rfmondo #fyp #viral #comedy,420000,2541,1006,joannelopes,Joanne Lopes,True,For Me,Chase B & OMB Bloodbath & KenTheMan,False,12
6878138606205029634,🛑 Again stop flaring out your elbows to the side during pushups! Avoid #shoulderinjury and #elbowpain #pushups #pushup #pushupform #chestday #chest,3400000,3214,153,deltabolic,DeltaBolic,False,Tampa Curhat Beat,TampaCurhat,True,8
6893521307023969538,Stuur dit naar al je vriendjes die minder moeten snappen voor ze 1 miljoen hebben #fyp #hertje #fa2gang #zopepijn #kaaskomkommer,66100,420,131,zopepijn,zopepijn,False,origineel geluid,zopepijn,True,13
6901356285833252098,Pure waarheid! Laat je nooit afleiden van je doelen & ga er met de volle 100% voor 🏆 #motivation #goals #viralvideo #stop #positivity #fyp #trend,31000,74,97,noahaltink,Noah Altink,False,Summer Vibes,Razvan Mitroi,False,34
6876245387871587590,Still keep track of your calories! #fyp #abs #abworkout #homeworkout #foryou #viral #xyzbca #tiktok #fitnesstips #bulking #tiktokwellness,462600,3008,102,chrisdesneuxjr,Chrisdesneuxjr,False,Ashes,Stellar,False,20
6881741305345592577,Danny Ric and divebombs🤤 #fy #fyp #f1 #f1tiktok #foryoupage #danielricciardo #overtake #divebomb,179900,134,43,f1.daniii,F1.daniii,False,North Memphis,Pharmacist,False,18
6901026135119760642,#drift #fyp,267300,457,80,redbull_clips,Red Bull clips,False,original sound,Ballislife,True,9
6900050539141270785,In a Club в Пятером 😎🔥 Пишите флаг вашей  страны в комментариях 🏳️ #tuzelity #shuffle,1500000,1021,2044,tuzelitydance,tuzelity,True,оригинальный звук,tuzelity,True,9
6876007447883042050,DRZ400SM ❤#Drz #fyp #followyou #fypシ,23300,165,19,pandaboy790,Panda Boy,False,Original Sound,Unknown,False,10
6877251331145370881,Riding that moment of euphoria before  the🔥🔥#crossfit #training #fitness #trainingmotivation,32800,1,8,marqsheino,Markus Heinonen,False,Lose My Mind  - Radio Edit,Brennan Heart & Wildstylez,False,9
6892582021672013061,#duet with @you1stlondon leg day everyday #coles76 #gym #legs,122000,74,39,coles76,Cole Shelton,False,original sound,Aydon Holley,True,7
6895851157751680258,#fypシ #recomendados #enparati #fyp #recommendations #fypシ #recomendados #enparati #fyp #recommendations #fypシ #recomendados #enparati #fyp,79200,63,239,beltran1612,Erika qm13,False,Ama mi audio es viral,💖𝐎𝐦𝐚𝐫💖,True,8
